"Posição","Nome","Localidade","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","Unidade","Multiplicador"
"3.3.1.1","Agropecuária","Ronda Alta","15864","20082","20704","22854","48098","26670","12961","36716","42981","48056","47192","48192","52736","30250",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Sagrada Família","3395","3912","4578","4451","7504","6431","4086","5795","9335","13091","11734","12754","13963","8720",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Salvador do Sul","10286","11328","12284","13420","21179","17540","17213","21978","26217","22502","22026","46819","104936","153397",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Santa Clara do Sul","5366","6002","6890","7442","9660","10101","7779","11339","18018","17612","18012","17300","19401","21142",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Santa Margarida do Sul","0","0","13249","20160","34138","29598","17189","24552","36031","42224","39090","57163","45747","34239",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Santa Tereza","4245","4511","7168","9391","14753","12726","12499","12166","9290","9041","10390","10906","12865","15650",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Santo Antônio do Palma","5893","6380","7734","8906","10387","9188","6653","10845","14810","19665","18727","19961","27283","37684",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Santo Augusto","21064","22407","27830","26860","60418","36544","17196","31875","59347","63985","59528","61261","85149","52556",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","São Domingos do Sul","3609","4088","5069","7571","8466","8801","7237","9444","12291","15499","15919","17945","21190","20554",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","São Jerônimo","11124","11881","20308","24720","30722","39204","33088","37792","38134","44287","51193","42084","45100","40392",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","São José das Missões","4814","5751","7964","5692","12957","9020","4457","7632","8745","12725","12003","20423","17155","13970",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","São José do Norte","17927","18418","27758","28475","34892","41439","41199","49547","53153","62702","70108","94179","69338","72213",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","São Leopoldo","597","622","862","953","1248","1407","1421","1706","1965","2235","2524","2526","2322","3666",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","São Martinho","8205","10562","12848","13187","25892","18692","15559","20403","28035","33820","32014","33906","37068","30824",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","São Paulo das Missões","11941","12894","15813","14530","22850","20229","16359","22429","29480","33748","32873","33300","36754","32838",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","São Pedro do Sul","16797","15807","19949","21567","28193","29837","23747","35663","32160","40731","43732","46854","44230","47584",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","São Valentim do Sul","4588","4526","6687","8052","11638","12045","8714","11410","15419","15471","14918","17912","23929","25913",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Sapiranga","2482","2679","3497","3724","4028","4475","3499","3348","2796","3365","3999","4690","3811","4312",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Sede Nova","5591","7182","8225","7862","12340","11059","8909","13738","17458","18769","17752","20248","22447","21021",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Sentinela do Sul","5536","6063","7618","9484","13150","13753","7906","11709","11724","16138","21200","20613","16836","21574",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Sertão Santana","7289","7478","9837","11612","18428","20740","14101","20866","18808","24609","30451","24920","24574","27753",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Sinimbu","21721","21108","29449","29842","38117","42126","33872","40852","38300","38828","45792","38640","48746","43935",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Tapejara","14367","16857","17466","19245","31865","25793","12385","26230","32660","37862","31065","33969","44105","42503",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Taquari","7294","8052","11025","12742","18408","30374","19993","21233","23433","38881","38986","49961","46656","46842",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Terra de Areia","6386","6230","6789","7174","8303","9637","9001","11930","12490","13480","17018","15156","13829","14464",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Toropi","5297","6759","8374","7550","9926","9956","9136","11534","11321","13547","14767","15856","16822","14668",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Três Arroios","6262","7127","7678","7923","12594","11418","9348","11121","15309","17363","15351","17201","20601","20576",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Três Forquilhas","3184","3165","4103","3907","5098","5864","5496","6855","6476","6784","9273","7580","7490","8724",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Triunfo","19238","19902","24886","59454","44717","59574","50325","35163","37632","51919","61635","54488","50999","50881",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Tupanciretã","44007","40769","68346","71530","193374","93312","33041","122294","179453","222744","201918","151243","207637","111751",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Ubiretama","5377","4892","6760","8069","10130","9861","7415","9705","13706","15415","16934","18876","17874","14958",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Vacaria","51916","61893","83571","72709","106926","85356","59019","134509","131636","139688","152030","146494","160362","194433",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Vanini","3074","4203","4961","6324","10351","6996","5427","8222","9879","11437","11281","12718","16755","22043",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Vespasiano Corrêa","5153","6560","7295","7940","12067","13351","10869","13571","22661","24843","23096","23233","27565","32106",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Victor Graeff","15750","15364","19732","24019","37498","26105","12540","26353","33915","44047","38515","33766","42201","36303",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Vila Nova do Sul","3986","3577","4986","5838","10453","8463","6241","7529","11180","13090","12842","15637","14997","14827",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Vitória das Missões","6086","7044","9515","8194","14690","9686","9128","14965","22506","21966","20617","24609","26380","16083",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Água Santa","10699","12406","14450","16644","27106","20735","8972","20673","30905","34856","25797","32982","57926","59201",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Alegrete","82510","69108","110878","120050","150634","195370","137786","170376","180419","227462","265691","310725","256487","306823",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Alto Alegre","4094","4314","6970","7642","12578","6727","3815","8714","10765","13647","15037","12726","16556","13358",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Ametista do Sul","4276","4372","5438","7036","8975","8190","6980","7750","7943","9175","9171","11696","10554","14957",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Arambaré","11963","12185","15113","17587","26727","34601","16918","18105","24888","33654","40055","40102","30885","41798",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Arroio do Sal","302","309","448","496","835","785","769","726","817","963","1012","1081","1030","1784",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Arroio Grande","47402","40158","59380","55061","83720","106813","69517","80079","90558","119858","154673","153683","145410","156374",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Bagé","52111","48546","53051","55090","65898","82054","62249","62985","69954","96085","107304","116405","106690","116344",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Barão do Triunfo","9299","9824","14290","21302","29529","37271","24158","24790","25527","29944","36483","25396","31993","30891",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Barra do Ribeiro","13759","15362","17455","22739","32240","35212","20490","24749","28852","43056","51020","56378","46255","58499",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Benjamin Constant do Sul","2160","2410","2768","2935","6416","5043","3711","4836","5873","7779","6159","7466","7913","4981",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Boa Vista do Cadeado","0","0","22419","18763","49958","37445","9311","35706","48049","65268","41495","45236","61055","27639",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Bom Princípio","7000","7779","10008","11355","15286","17153","15065","23125","25360","23925","30483","29374","28083","35175",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Bossoroca","14382","14991","26411","24776","52042","26161","20620","27901","53335","59578","51326","58667","61696","45379",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Butiá","5869","14418","15028","25707","28304","37097","34584","32547","32754","41349","32296","47672","45433","37645",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Cachoeirinha","399","417","552","565","653","740","721","876","831","885","1027","939","893","876",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Camaquã","44677","48849","60127","74670","111476","134249","79890","88476","92846","130046","165266","145250","131812","173370",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Campina das Missões","11817","11664","16180","16563","25739","20620","15892","19933","29337","28715","27922","31876","36240","32418",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Campos Borges","4352","4313","7445","7767","13700","8258","3745","8901","10260","14496","15095","11468","15530","10656",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Canela","3871","4192","5308","6717","6414","7883","5541","7958","7673","6796","8480","8281","7914","8839",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Capão Bonito do Sul","0","0","10977","12219","21215","18035","8095","22757","26859","35646","26097","44843","40646","32432",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Capivari do Sul","11172","10760","14241","17542","24721","31866","18680","20146","22507","35137","34999","47377","32134","44878",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Caraá","4763","4509","5575","5813","6995","7907","6308","7767","6992","8585","11000","10419","9809","10814",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Caseiros","5780","7333","7554","8891","14288","11917","6562","12470","11910","18328","18817","22227","23703","23671",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Cerrito","4985","4736","7460","7977","10137","12251","8230","9982","13491","15152","19580","20949","19178","21533",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Cerro Largo","10212","10866","15116","15404","22154","19311","18240","19205","24717","31655","28575","29691","33581","29742",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Chiapetta","15001","15288","19236","18503","39981","22325","8852","19104","35995","41280","38432","36348","52639","23617",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Ciríaco","7769","9977","14475","18555","25238","18092","13674","24916","28222","37267","30123","37914","53347","57499",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Constantina","12507","14107","11933","12858","25506","16606","10778","22837","24785","29513","27535","31164","34974","24090",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Coronel Bicaco","13759","21450","24363","16579","44711","26798","9459","32342","41809","33759","41250","51758","53415","35658",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Crissiumal","18950","27218","31058","33573","39979","38510","32261","40437","42968","45558","49489","49633","51774","52307",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Cruzaltense","0","0","5939","5654","13085","9782","3899","8579","15595","16468","12798","13181","15623","14310",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Dezesseis de Novembro","3717","3957","5019","5385","6585","7138","7766","10482","10654","11899","12860","13751","10474","9806",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Dois Lajeados","6049","7254","11302","10822","16970","17791","13851","16496","23751","23061","22803","26286","38275","44448",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Dona Francisca","5306","5810","6132","7194","9586","11404","7178","8270","8858","11868","13435","12086","12130","13021",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Encantado","5790","6106","8086","10261","17822","12915","12038","13730","21551","16847","15830","27240","42739","56877",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Entre Rios do Sul","4045","3928","5755","4349","10850","6893","3937","8518","12171","13831","10112","11235","13826","7896",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Herval","14574","14176","14933","15694","15128","19123","18176","19101","21549","28198","31367","30935","27499","30776",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Esperança do Sul","5366","6568","8851","10454","15354","12667","10235","12122","18179","17050","16163","17757","21547","21372",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Esteio","127","282","284","322","419","448","352","316","371","735","738","838","638","1213",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Fagundes Varela","3104","3503","5693","7424","9682","9390","8439","10550","13873","13843","14181","16261","26264","31746",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Fazenda Vilanova","2451","8062","3581","50305","12490","11955","12157","11454","12394","14820","18694","25266","30497","37542",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Fontoura Xavier","8874","9867","13598","14953","14622","15411","16708","20796","20619","29766","34629","33055","42335","38176",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Frederico Westphalen","18959","20084","21562","26313","41362","37596","31976","40920","42810","48398","47423","44161","51004","53693",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","General Câmara","6509","6612","19073","15259","16098","48700","31620","33177","39811","38753","51215","35295","34811","31893",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Glorinha","4950","4971","6335","7515","9243","10895","9219","9453","9629","12385","14083","14353","15105","17478",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Gravataí","5757","6159","8216","9101","11792","11762","11702","12492","12964","15279","17194","16059","15724","15623",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Guarani das Missões","11484","10462","15639","14758","25547","15260","13199","22140","34702","34152","34768","35305","40492","28030",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Hulha Negra","8148","8029","11333","11955","9698","12775","12499","13138","15795","19515","21141","21738","20998","21953",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Ibiraiaras","15828","17044","29124","31127","26241","27956","18929","29384","35214","45674","45174","40850","50630","58324",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Ijuí","41212","37138","44228","46637","83662","52472","28884","60187","88737","104593","91501","92533","115163","73360",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Independência","13511","16058","20259","26003","41349","22611","11297","24299","37764","36682","35503","43702","58820","26796",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Iraí","12158","12267","13886","16125","24660","21348","18657","22948","23076","26656","26217","27344","27021","30764",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Itaqui","76321","70711","85568","111534","146994","166735","105871","144637","122292","206139","223338","221299","206587","225704",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Ivoti","2420","2213","3678","3455","3836","65758","3533","3784","3894","4413","4820","5002","5100","5620",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Jaguarão","27655","27955","32600","33785","50276","58582","40945","42132","53821","81311","93067","102071","82975","99545",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Jóia","32232","20876","44569","38525","111897","46313","20162","55510","91671","119910","96163","92687","126103","61204",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Lagoa dos Três Cantos","7610","6186","10656","9406","18678","13768","7237","13946","16855","22408","21269","19613","22885","17583",,,,,,,,"R$",1000
"3.3.1.1","Agropecuária","Lavras do Sul","13315","14299","19772","26755","32608","42866","42170","44768","63512","77926","80671","82592","76004","81779",,,,,,,,"R$",1000
